,Data,Nome Natureza,Natureza,Entrada,Saida
0,2023-02-01,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
1,2023-04-01,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
2,2023-05-01,MARKETING DIRETO,11101001.0,0.0,0.0
3,2023-05-01,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,50.0
4,2023-05-01,CONSULTORIA,21101002.0,0.0,0.0
5,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
6,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
7,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
8,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
9,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
10,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
11,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
12,2023-06-01,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
13,2023-09-01,PAGAMENTOS DIVERSOS,21202003.0,0.0,12.1
14,2023-10-01,CONDOMINIO,21103008.0,0.0,570.0
15,2023-10-01,ALUGUEL DE IMOVEIS,21103001.0,0.0,600.0
16,2023-10-01,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
17,2023-10-01,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
18,2023-10-01,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,0.0
19,2023-10-01,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
20,2023-10-01,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
21,2023-10-01,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,0.0
22,2023-10-01,PRO LABORE,21105001.0,0.0,0.0
23,2023-12-01,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
67,2023-01-02,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
68,2023-02-02,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
69,2023-02-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
70,2023-02-02,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
71,2023-02-02,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,241.22
72,2023-02-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
73,2023-02-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,591.22
74,2023-02-02,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,341.22
75,2023-02-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
76,2023-03-02,TELEFONIA  MOVEL,21103006.0,0.0,143.33
77,2023-03-02,MARKETING DIRETO,11101001.0,0.0,0.0
78,2023-06-02,PAGAMENTOS DIVERSOS,21202003.0,0.0,10.0
79,2023-06-02,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,72.25
80,2023-06-02,CONSULTORIA,21101002.0,0.0,0.0
81,2023-07-02,APORTES,11203002.0,0.0,0.0
82,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
83,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
84,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
85,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
86,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
87,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
88,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
89,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
90,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
91,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
92,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
93,2023-07-02,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
94,2023-09-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,66.0
95,2023-10-02,CONDOMINIO,21103008.0,0.0,570.0
96,2023-10-02,IPTU IMP PREDIAL TERRIT URBANO,21109001.0,0.0,117.7
97,2023-10-02,TELEFONIA  MOVEL,21103006.0,0.0,83.21
98,2023-10-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
99,2023-10-02,ALUGUEL DE IMOVEIS,21103001.0,0.0,600.0
100,2023-10-02,CIM CADASTRO INSCRICAO MUNICIP,21109002.0,0.0,931.82
101,2023-10-02,ALUGUEL DE IMOVEIS,21103001.0,0.0,600.0
102,2023-10-02,CIM CADASTRO INSCRICAO MUNICIP,21109002.0,0.0,931.82
103,2023-10-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,45.0
104,2023-10-02,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
105,2023-10-02,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
106,2023-10-02,APORTES,11203002.0,0.0,0.0
144,2023-03-03,DOACOES E CONTRIBUICOES,21102010.0,0.0,6.0
145,2023-03-03,RECEITA DE JUROS,11201001.0,68.46,0.0
146,2023-03-03,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
147,2023-06-03,CONSULTORIA,21101002.0,0.0,0.0
148,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
149,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
150,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
151,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
152,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
153,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
154,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
155,2023-06-03,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
156,2023-08-03,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,68.0
157,2023-09-03,TELEFONIA  MOVEL,21103006.0,0.0,140.61
158,2023-09-03,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,167.53
159,2023-09-03,TELEFONIA  MOVEL,21103006.0,0.0,124.14
160,2023-10-03,SEGUROS PESSOAIS E EMPRESARIAI,21102011.0,0.0,117.7
161,2023-10-03,TELEFONIA  MOVEL,21103006.0,0.0,124.14
162,2023-10-03,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,400.0
163,2023-10-03,CONDOMINIO,21103008.0,0.0,570.0
164,2023-10-03,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
165,2023-10-03,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
166,2023-10-03,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,400.0,0.0
207,2023-03-04,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,100.0
208,2023-04-04,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,150.0
209,2023-04-04,ALUGUEL DE IMOVEIS,21103001.0,0.0,600.0
210,2023-05-04,CONSULTORIA,21101002.0,0.0,0.0
211,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
212,2023-06-04,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
213,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
214,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,638.5
215,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
216,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,638.5,0.0
217,2023-06-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
218,2023-10-04,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
219,2023-10-04,MARKETING DIRETO,11101001.0,0.0,0.0
220,2023-10-04,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
221,2023-10-04,IPTU IMP PREDIAL TERRIT URBANO,21109001.0,0.0,117.7
222,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
223,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
224,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
225,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
226,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
227,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
228,2023-10-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,100.0
229,2023-10-04,CONDOMINIO,21103008.0,0.0,570.0
230,2023-10-04,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,400.0
231,2023-10-04,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,250.0
232,2023-10-04,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,556.65
233,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
234,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
235,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,800.0
236,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
237,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
238,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
239,2023-11-04,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,55.0
240,2023-11-04,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
241,2023-11-04,PAGAMENTOS DIVERSOS,21202003.0,0.0,140.96
242,2023-11-04,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
305,2023-02-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
306,2023-02-05,LICENCA DE USO,21103015.0,0.0,445.5
307,2023-02-05,MARKETING DIRETO,11101001.0,500.0,0.0
308,2023-02-05,ENTRADAS DE TRANSFERENCIAS,31102004.0,0.0,0.0
309,2023-02-05,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,752.97
310,2023-02-05,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,484.61
311,2023-02-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,44.31
312,2023-02-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,410.43
313,2023-02-05,ENTRADAS DE TRANSFERENCIAS,31102004.0,0.0,0.0
314,2023-02-05,MARKETING DIRETO,11101001.0,0.0,0.0
315,2023-02-05,MARKETING DIRETO,11101001.0,0.0,0.0
316,2023-02-05,MARKETING DIRETO,11101001.0,0.0,0.0
317,2023-02-05,MARKETING DIRETO,11101001.0,0.0,0.0
318,2023-02-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
319,2023-03-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
320,2023-03-05,INDENIZACOES RECEBIDAS,11301001.0,0.71,0.0
321,2023-03-05,PAGAMENTOS DIVERSOS,21202003.0,0.0,290.71
322,2023-03-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,500.0
323,2023-03-05,MARKETING DIRETO,11101001.0,0.0,0.0
324,2023-03-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
325,2023-04-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
326,2023-04-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
327,2023-04-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
328,2023-05-05,RESGATE ITAU AUTO MAIS,31102006.0,0.0,704.63
329,2023-05-05,RESGATE ITAU AUTO MAIS,31102006.0,704.63,0.0
330,2023-05-05,MARKETING DIRETO,11101001.0,900.0,0.0
331,2023-05-05,CONSULTORIA,21101002.0,0.0,0.0
332,2023-05-05,TARIFAS BANCARIAS,31103005.0,0.0,44.88
333,2023-08-05,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
334,2023-08-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,251.88
335,2023-08-05,MARKETING DIRETO,11101001.0,500.0,0.0
336,2023-08-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,200.0
337,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
338,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
339,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
340,2023-08-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
341,2023-08-05,IPTU IMP PREDIAL TERRIT URBANO,21109001.0,0.0,117.7
342,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
343,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
344,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
345,2023-08-05,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
346,2023-08-05,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
347,2023-08-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
348,2023-09-05,RESGATE ITAU AUTO MAIS,31102006.0,0.0,384.23
349,2023-09-05,TELEFONIA  MOVEL,21103006.0,0.0,115.1
350,2023-09-05,TELEFONIA  MOVEL,21103006.0,0.0,19.24
351,2023-09-05,TARIFAS BANCARIAS,31103005.0,0.0,39.9
352,2023-09-05,CONDOMINIO,21103008.0,0.0,570.0
353,2023-09-05,ALUGUEL DE IMOVEIS,21103001.0,0.0,600.0
354,2023-09-05,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,556.64
355,2023-09-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
356,2023-09-05,RESGATE ITAU AUTO MAIS,31102006.0,384.23,0.0
357,2023-10-05,RESGATE ITAU AUTO MAIS,31102006.0,0.0,692.69
358,2023-10-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,365.66
359,2023-10-05,TARIFAS BANCARIAS,31103005.0,0.0,242.7
360,2023-10-05,RESGATE ITAU AUTO MAIS,31102006.0,692.69,0.0
361,2023-10-05,PAGAMENTOS DIVERSOS,21202003.0,0.0,450.0
362,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,300.0,0.0
363,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,300.0
364,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,300.0,0.0
365,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,300.0,0.0
366,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,300.0
367,2023-11-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,300.0
368,2023-11-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
369,2023-11-05,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
370,2023-11-05,MARKETING DIRETO,11101001.0,800.0,0.0
371,2023-11-05,MARKETING DIRETO,11101001.0,0.0,0.0
372,2023-11-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
373,2023-11-05,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,150.4
374,2023-11-05,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
375,2023-11-05,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,825.2
376,2023-12-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
377,2023-12-05,RECEITA DE JUROS,11201001.0,50.33,0.0
378,2023-12-05,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
379,2023-12-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
380,2023-12-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
381,2023-12-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
382,2023-12-05,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
463,2023-01-06,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
464,2023-01-06,PAGAMENTOS DIVERSOS,21202003.0,0.0,286.3
465,2023-01-06,SERVICO DE DIVULGACAO,21101014.0,0.0,200.0
466,2023-01-06,LICENCA DE USO,21103015.0,0.0,495.0
467,2023-01-06,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,500.0
468,2023-01-06,ADIANTAMENTO DE CLIENTES,11202003.0,500.0,0.0
469,2023-01-06,RECEITA DE JUROS,11201001.0,25.17,0.0
470,2023-01-06,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
471,2023-01-06,ADIANTAMENTO DE CLIENTES,11202003.0,500.0,0.0
472,2023-01-06,MARKETING DIRETO,11101001.0,0.0,0.0
473,2023-02-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,204.18
474,2023-02-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,100.0
475,2023-02-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,648.7
476,2023-02-06,RESGATE ITAU AUTO MAIS,31102006.0,204.18,0.0
477,2023-02-06,TARIFAS BANCARIAS,31103005.0,0.0,204.19
478,2023-05-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
479,2023-05-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
480,2023-05-06,CONSULTORIA,21101002.0,0.0,0.0
481,2023-05-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,100.0
482,2023-06-06,APLICACAO INTER CDB MAIS,31103002.0,200.0,0.0
483,2023-06-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
484,2023-06-06,APLICACAO INTER CDB MAIS,31103002.0,0.0,200.0
485,2023-06-06,ENTRADAS DE TRANSFERENCIAS,31102004.0,200.0,0.0
486,2023-06-06,TARIFAS BANCARIAS,31103005.0,0.0,7.6
487,2023-06-06,LANCHES E REFEICOES,21102003.0,0.0,106.9
488,2023-06-06,ENERGIA ELETRICA,21103003.0,0.0,597.5
489,2023-06-06,ENERGIA ELETRICA,21103003.0,0.0,508.08
490,2023-06-06,ENERGIA ELETRICA,21103003.0,0.0,684.71
491,2023-06-06,ENTRADAS DE TRANSFERENCIAS,31102004.0,0.0,200.0
492,2023-06-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
493,2023-06-06,MARKETING DIRETO,11101001.0,500.0,0.0
494,2023-08-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,80.0
495,2023-09-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
496,2023-09-06,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
497,2023-09-06,LANCHES E REFEICOES,21102003.0,0.0,426.87
498,2023-09-06,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
499,2023-09-06,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
500,2023-09-06,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
501,2023-09-06,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
502,2023-09-06,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,556.64
503,2023-09-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,0.0
504,2023-12-06,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
505,2023-12-06,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
506,2023-12-06,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
507,2023-12-06,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,200.0
602,2023-03-07,APLICACAO ITAU AUTO MAIS,31103010.0,919.57,0.0
603,2023-03-07,ENTRADAS DE TRANSFERENCIAS,31102004.0,0.0,801.17
604,2023-03-07,ENTRADAS DE TRANSFERENCIAS,31102004.0,801.17,0.0
605,2023-03-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,919.57
606,2023-03-07,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
607,2023-04-07,RESGATE ITAU AUTO MAIS,31102006.0,0.0,332.03
608,2023-04-07,RESGATE ITAU AUTO MAIS,31102006.0,332.03,0.0
609,2023-04-07,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,200.0
610,2023-04-07,TARIFAS BANCARIAS,31103005.0,0.0,132.05
611,2023-04-07,LICENCA DE USO,21103015.0,0.0,950.85
612,2023-04-07,LICENCA DE USO,21103015.0,0.0,830.75
613,2023-06-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
614,2023-06-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
615,2023-06-07,MARKETING DIRETO,11101001.0,900.0,0.0
616,2023-06-07,ADIANTAMENTO DE CLIENTES,11202003.0,500.0,0.0
617,2023-10-07,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
618,2023-10-07,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
619,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
620,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,800.0
621,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
622,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
623,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
624,2023-10-07,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
625,2023-10-07,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,350.0
626,2023-10-07,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
627,2023-10-07,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
628,2023-10-07,ADIANTAMENTO DE CLIENTES,11202003.0,500.0,0.0
629,2023-10-07,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,500.0
630,2023-11-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
631,2023-11-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
632,2023-11-07,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,557.0
633,2023-11-07,ADIANTAMENTO DE CLIENTES,11202003.0,625.0,0.0
634,2023-11-07,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
635,2023-11-07,LICENCA DE USO,21103015.0,0.0,156.6
636,2023-11-07,JUROS PAGOS,31103001.0,0.0,3.18
637,2023-12-07,APLICACAO ITAU AUTO MAIS,31103010.0,850.0,0.0
638,2023-12-07,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,850.0
639,2023-12-07,ADIANTAMENTO DE CLIENTES,11202003.0,850.0,0.0
725,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
726,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
727,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
728,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
729,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
730,2023-01-08,ADIANTAMENTO DE CLIENTES,11202003.0,60.0,0.0
731,2023-01-08,RECEITA DE JUROS,11201001.0,36.6,0.0
732,2023-01-08,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
733,2023-01-08,ADIANTAMENTO DE CLIENTES,11202003.0,625.0,0.0
734,2023-01-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
735,2023-01-08,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
736,2023-01-08,TARIFAS BANCARIAS,31103005.0,0.0,7.6
737,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
738,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
739,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
740,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
741,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
742,2023-02-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
743,2023-02-08,TELEFONIA  MOVEL,21103006.0,0.0,131.77
744,2023-02-08,ADIANT. DE LUCRO - MATEUS MACI,21105007.0,0.0,0.0
745,2023-02-08,ADIANT. DE LUCRO - MANOEL VIRG,21105011.0,0.0,0.0
746,2023-02-08,TARIFAS BANCARIAS,31103005.0,0.0,13.3
747,2023-02-08,TARIFAS BANCARIAS,31103005.0,0.0,102.37
748,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
749,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
750,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
751,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
752,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
753,2023-03-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
754,2023-03-08,MARKETING DIRETO,11101001.0,0.0,0.0
755,2023-03-08,ADIANT. DE LUCRO - CARLOS HENR,21105006.0,0.0,200.0
756,2023-03-08,TARIFAS BANCARIAS,31103005.0,0.0,9.14
757,2023-04-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
758,2023-04-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,0.0
759,2023-04-08,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,0.0
760,2023-08-08,APLICACAO ITAU AUTO MAIS,31103010.0,500.0,0.0
761,2023-08-08,APLICACAO ITAU AUTO MAIS,31103010.0,0.0,500.0
762,2023-08-08,ADIANTAMENTO DE CLIENTES,11202003.0,500.0,0.0
763,2023-08-08,ADIANTAMENTO DE CLIENTES,11202003.0,0.0,500.0
764,2023-08-08,MARKETING DIRETO,11101001.0,500.0,0.0
765,2023-09-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,157.55
766,2023-09-08,RESGATE ITAU AUTO MAIS,31102006.0,157.55,0.0
767,2023-09-08,TELEFONIA  MOVEL,21103006.0,0.0,157.55
768,2023-11-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
769,2023-11-08,RESGATE ITAU AUTO MAIS,31102006.0,0.0,0.0
770,2023-11-08,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
771,2023-11-08,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
772,2023-11-08,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
773,2023-11-08,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
774,2023-11-08,SERVICOS DE PUBLICIDADE E PROP,21101013.0,0.0,0.0
